id,legacy_path,module,submodule,file_type,category,applicability,status,status_basis,modern_candidate,migrated_file_1to1,mapping_basis_1to1,mapping_confidence_1to1,notes
LEGACY-00090,Legacy/Core/WCMS.Common/Utilities/ControlHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,not_applicable,obsolete_pattern,Portal/WebSystem/WCMS.Common/Utilities/ControlHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/ControlHelper.cs,single_candidate_filename_match,medium,WebForms control utility; not used in modern ViewComponent architecture
LEGACY-00091,Legacy/Core/WCMS.Common/Utilities/ControlInfo.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,not_applicable,obsolete_pattern,Portal/WebSystem/WCMS.Common/Utilities/ControlInfo.cs,Portal/WebSystem/WCMS.Common/Utilities/ControlInfo.cs,single_candidate_filename_match,medium,WebForms control info class; not used in modern ViewComponent architecture
LEGACY-00092,Legacy/Core/WCMS.Common/Utilities/Data/CsvHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Data/CsvHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/Data/CsvHelper.cs,exact_path_match,high,
LEGACY-00093,Legacy/Core/WCMS.Common/Utilities/Data/DataHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Data/DataHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/Data/DataHelper.cs,exact_path_match,high,
LEGACY-00094,Legacy/Core/WCMS.Common/Utilities/Data/OracleHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,not_applicable,obsolete_feature,,N/A,no_deterministic_match,none,Oracle database support removed; using PostgreSQL
LEGACY-00095,Legacy/Core/WCMS.Common/Utilities/Data/SqlHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Data/SqlHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/Data/SqlHelper.cs,exact_path_match,high,
LEGACY-00096,Legacy/Core/WCMS.Common/Utilities/Data/XmlUtil.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Data/XmlUtil.cs,Portal/WebSystem/WCMS.Common/Utilities/Data/XmlUtil.cs,exact_path_match,high,
LEGACY-00097,Legacy/Core/WCMS.Common/Utilities/IO/Compression.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/IO/Compression.cs,Portal/WebSystem/WCMS.Common/Utilities/IO/Compression.cs,exact_path_match,high,
LEGACY-00098,Legacy/Core/WCMS.Common/Utilities/IO/FileHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/IO/FileHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/IO/FileHelper.cs,exact_path_match,high,
LEGACY-00099,Legacy/Core/WCMS.Common/Utilities/IO/FtpHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/IO/FtpHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/IO/FtpHelper.cs,exact_path_match,high,
LEGACY-00100,Legacy/Core/WCMS.Common/Utilities/IO/ImageUtil.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/IO/ImageUtil.cs,Portal/WebSystem/WCMS.Common/Utilities/IO/ImageUtil.cs,exact_path_match,high,
LEGACY-00101,Legacy/Core/WCMS.Common/Utilities/IO/LogHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/IO/LogHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/IO/LogHelper.cs,exact_path_match,high,
LEGACY-00102,Legacy/Core/WCMS.Common/Utilities/IO/TextHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/IO/TextHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/IO/TextHelper.cs,exact_path_match,high,
LEGACY-00103,Legacy/Core/WCMS.Common/Utilities/JsonUtil.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/JsonUtil.cs,Portal/WebSystem/WCMS.Common/Utilities/JsonUtil.cs,exact_path_match,high,
LEGACY-00104,Legacy/Core/WCMS.Common/Utilities/MIMEHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/MIMEHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/MIMEHelper.cs,exact_path_match,high,
LEGACY-00105,Legacy/Core/WCMS.Common/Utilities/Misc.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Misc.cs,Portal/WebSystem/WCMS.Common/Utilities/Misc.cs,exact_path_match,high,
LEGACY-00106,Legacy/Core/WCMS.Common/Utilities/NetHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/NetHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/NetHelper.cs,exact_path_match,high,
LEGACY-00107,Legacy/Core/WCMS.Common/Utilities/ReflectionUtil.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/ReflectionUtil.cs,Portal/WebSystem/WCMS.Common/Utilities/ReflectionUtil.cs,exact_path_match,high,
LEGACY-00108,Legacy/Core/WCMS.Common/Utilities/Security.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Security.cs,Portal/WebSystem/WCMS.Common/Utilities/Security.cs,exact_path_match,high,
LEGACY-00109,Legacy/Core/WCMS.Common/Utilities/SerializationUtil.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/SerializationUtil.cs,Portal/WebSystem/WCMS.Common/Utilities/SerializationUtil.cs,exact_path_match,high,
LEGACY-00110,Legacy/Core/WCMS.Common/Utilities/SmtpHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/SmtpHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/SmtpHelper.cs,exact_path_match,high,
LEGACY-00111,Legacy/Core/WCMS.Common/Utilities/Substituter.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Substituter.cs,Portal/WebSystem/WCMS.Common/Utilities/Substituter.cs,exact_path_match,high,
LEGACY-00112,Legacy/Core/WCMS.Common/Utilities/Test.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Test.cs,Portal/WebSystem/WCMS.Common/Utilities/Test.cs,exact_path_match,high,
LEGACY-00113,Legacy/Core/WCMS.Common/Utilities/TimeUtil.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/TimeUtil.cs,Portal/WebSystem/WCMS.Common/Utilities/TimeUtil.cs,exact_path_match,high,
LEGACY-00114,Legacy/Core/WCMS.Common/Utilities/Validator.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/Validator.cs,Portal/WebSystem/WCMS.Common/Utilities/Validator.cs,exact_path_match,high,
LEGACY-00115,Legacy/Core/WCMS.Common/Utilities/WebHelper.cs,Core,Core/WCMS.Common/Utilities,.cs,backend_library,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/Utilities/WebHelper.cs,Portal/WebSystem/WCMS.Common/Utilities/WebHelper.cs,exact_path_match,high,
LEGACY-00116,Legacy/Core/WCMS.Common/WCMS.Common.csproj,Core,Core/WCMS.Common/WCMS.Common.csproj,.csproj,build_tooling,applicable,completed,exact_path_match,Portal/WebSystem/WCMS.Common/WCMS.Common.csproj,Portal/WebSystem/WCMS.Common/WCMS.Common.csproj,exact_path_match,high,
LEGACY-00117,Legacy/Core/WCMS.Common.sln,Core,Core/WCMS.Common.sln,.sln,build_tooling,applicable,not_applicable,obsolete_filetype,,mPortal.slnx,manual_validated_solution_consolidation,high,Legacy .sln files; consolidated into mPortal.slnx
LEGACY-00118,Legacy/LICENSE,LICENSE,LICENSE,(none),other_source,applicable,completed,exact_path_match,LICENSE,LICENSE,exact_path_match,high,
LEGACY-00119,Legacy/LessonReviewer/LessonReviewer/Admin/Login.aspx,LessonReviewer,LessonReviewer/LessonReviewer/Admin,.aspx,ux_page_component,applicable,not_applicable,obsolete_webforms,,N/A,no_deterministic_match,none,WebForms .aspx page; modern app uses Razor views and ViewComponents
LEGACY-00120,Legacy/LessonReviewer/LessonReviewer/Admin/Login.aspx.cs,LessonReviewer,LessonReviewer/LessonReviewer/Admin,.cs,backend_library,applicable,not_applicable,obsolete_webforms,,N/A,no_deterministic_match,none,WebForms .aspx code-behind; modern app uses Razor views and ViewComponents
LEGACY-00121,Legacy/LessonReviewer/LessonReviewer/Admin/Manage.aspx,LessonReviewer,LessonReviewer/LessonReviewer/Admin,.aspx,ux_page_component,applicable,not_applicable,obsolete_webforms,,N/A,no_deterministic_match,none,WebForms .aspx page; modern app uses Razor views and ViewComponents
LEGACY-00122,Legacy/LessonReviewer/LessonReviewer/Admin/Manage.aspx.cs,LessonReviewer,LessonReviewer/LessonReviewer/Admin,.cs,backend_library,applicable,not_applicable,obsolete_webforms,,N/A,no_deterministic_match,none,WebForms .aspx code-behind; modern app uses Razor views and ViewComponents
LEGACY-00123,Legacy/LessonReviewer/LessonReviewer/Admin/Web.config,LessonReviewer,LessonReviewer/LessonReviewer/Admin,.config,config_infra,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,"Legacy .config files; settings in appsettings.json, packages in .csproj"
LEGACY-00124,Legacy/LessonReviewer/LessonReviewer/App_Data/Config.xml,LessonReviewer,LessonReviewer/LessonReviewer/App_Data,.xml,config_infra,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/App_Data/Config.xml,Apps/LessonReviewer/LessonReviewer/App_Data/Config.xml,exact_path_match,high,
LEGACY-00125,Legacy/LessonReviewer/LessonReviewer/App_Data/Services.xml,LessonReviewer,LessonReviewer/LessonReviewer/App_Data,.xml,config_infra,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/App_Data/Services.xml,Apps/LessonReviewer/LessonReviewer/App_Data/Services.xml,exact_path_match,high,
LEGACY-00126,Legacy/LessonReviewer/LessonReviewer/Default.aspx,LessonReviewer,LessonReviewer/LessonReviewer/Default.aspx,.aspx,ux_page_component,applicable,not_applicable,obsolete_pattern,,N/A,no_deterministic_match,none,WebForms default page; routing handled by Program.cs middleware
LEGACY-00127,Legacy/LessonReviewer/LessonReviewer/Default.aspx.cs,LessonReviewer,LessonReviewer/LessonReviewer/Default.aspx.cs,.cs,backend_library,applicable,not_applicable,obsolete_webforms,,N/A,no_deterministic_match,none,WebForms .aspx code-behind; modern app uses Razor views and ViewComponents
LEGACY-00128,Legacy/LessonReviewer/LessonReviewer/Global.asax,LessonReviewer,LessonReviewer/LessonReviewer/Global.asax,.asax,ux_page_component,applicable,not_applicable,obsolete_filetype,,LessonReviewer/LessonReviewer/Program.cs,manual_validated_startup_map,high,Global.asax obsolete; startup logic in Program.cs
LEGACY-00129,Legacy/LessonReviewer/LessonReviewer/Global.asax.cs,LessonReviewer,LessonReviewer/LessonReviewer/Global.asax.cs,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,LessonReviewer/LessonReviewer/Program.cs,manual_validated_startup_map,high,Global.asax code-behind; startup in Program.cs
LEGACY-00130,Legacy/LessonReviewer/LessonReviewer/Handlers/AjaxHandler.ashx,LessonReviewer,LessonReviewer/LessonReviewer/Handlers,.ashx,ux_page_component,applicable,not_applicable,obsolete_filetype,,LessonReviewer/LessonReviewer/Api/LegacyAjaxHandlerController.cs,manual_validated_endpoint_map,high,Legacy .ashx HTTP handlers replaced by middleware/endpoints
LEGACY-00131,Legacy/LessonReviewer/LessonReviewer/Handlers/AjaxHandler.ashx.cs,LessonReviewer,LessonReviewer/LessonReviewer/Handlers,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,LessonReviewer/LessonReviewer/Api/LegacyAjaxHandlerController.cs,manual_validated_endpoint_map,high,Code-behind for .ashx HTTP handler; replaced by middleware/endpoints
LEGACY-00132,Legacy/LessonReviewer/LessonReviewer/Handlers/Playback.ashx,LessonReviewer,LessonReviewer/LessonReviewer/Handlers,.ashx,ux_page_component,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Legacy .ashx HTTP handlers replaced by middleware/endpoints
LEGACY-00133,Legacy/LessonReviewer/LessonReviewer/Handlers/Playback.ashx.cs,LessonReviewer,LessonReviewer/LessonReviewer/Handlers,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Code-behind for .ashx HTTP handler; replaced by middleware/endpoints
LEGACY-00134,Legacy/LessonReviewer/LessonReviewer/LessonReviewer.csproj,LessonReviewer,LessonReviewer/LessonReviewer/LessonReviewer.csproj,.csproj,build_tooling,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/LessonReviewer.csproj,Apps/LessonReviewer/LessonReviewer/LessonReviewer.csproj,exact_path_match,high,
LEGACY-00135,Legacy/LessonReviewer/LessonReviewer/Properties/AssemblyInfo.cs,LessonReviewer,LessonReviewer/LessonReviewer/Properties,.cs,backend_library,applicable,not_applicable,obsolete_filetype,LessonReviewer/LessonReviewer.Core/Properties/AssemblyInfo.cs;Portal/WebSystem/WCMS.Framewok.Agent/Properties/AssemblyInfo.cs;Portal/WebSystem/WCMS.Common/Properties/AssemblyInfo.cs,LessonReviewer/LessonReviewer/LessonReviewer.csproj,manual_validated_project_metadata_map,high,Assembly attributes now in SDK-style .csproj
LEGACY-00136,Legacy/LessonReviewer/LessonReviewer/Scripts/MCGI.js,LessonReviewer,LessonReviewer/LessonReviewer/Scripts,.js,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Scripts/MCGI.js,Apps/LessonReviewer/LessonReviewer/Scripts/MCGI.js,exact_path_match,high,
LEGACY-00137,Legacy/LessonReviewer/LessonReviewer/Scripts/MakeUpServices.js,LessonReviewer,LessonReviewer/LessonReviewer/Scripts,.js,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Scripts/MakeUpServices.js,Apps/LessonReviewer/LessonReviewer/Scripts/MakeUpServices.js,exact_path_match,high,
LEGACY-00138,Legacy/LessonReviewer/LessonReviewer/Scripts/common.js,LessonReviewer,LessonReviewer/LessonReviewer/Scripts,.js,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Scripts/common.js,Apps/LessonReviewer/LessonReviewer/Scripts/common.js,exact_path_match,high,
LEGACY-00139,Legacy/LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1-vsdoc.js,LessonReviewer,LessonReviewer/LessonReviewer/Scripts,.js,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1-vsdoc.js,Apps/LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1-vsdoc.js,exact_path_match,high,
LEGACY-00140,Legacy/LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1.js,LessonReviewer,LessonReviewer/LessonReviewer/Scripts,.js,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1.js,Apps/LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1.js,exact_path_match,high,
LEGACY-00141,Legacy/LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1.min.js,LessonReviewer,LessonReviewer/LessonReviewer/Scripts,.js,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1.min.js,Apps/LessonReviewer/LessonReviewer/Scripts/jquery-1.4.1.min.js,exact_path_match,high,
LEGACY-00142,Legacy/LessonReviewer/LessonReviewer/Site.Master,LessonReviewer,LessonReviewer/LessonReviewer/Site.Master,.master,ux_page_component,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Site.Master,Apps/LessonReviewer/LessonReviewer/Site.Master,exact_path_match,high,
LEGACY-00143,Legacy/LessonReviewer/LessonReviewer/Site.Master.cs,LessonReviewer,LessonReviewer/LessonReviewer/Site.Master.cs,.cs,backend_library,applicable,not_applicable,obsolete_pattern,,LessonReviewer/LessonReviewer/Site.Master,manual_validated_masterpage_map,medium,WebForms master page code-behind; replaced by _Layout.cshtml
LEGACY-00144,Legacy/LessonReviewer/LessonReviewer/Styles/Site.css,LessonReviewer,LessonReviewer/LessonReviewer/Styles,.css,ux_frontend,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Styles/Site.css,Apps/LessonReviewer/LessonReviewer/Styles/Site.css,exact_path_match,high,
LEGACY-00145,Legacy/LessonReviewer/LessonReviewer/Web.Debug.config,LessonReviewer,LessonReviewer/LessonReviewer/Web.Debug.config,.config,config_infra,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Web.Debug.config,Apps/LessonReviewer/LessonReviewer/Web.Debug.config,exact_path_match,high,
LEGACY-00146,Legacy/LessonReviewer/LessonReviewer/Web.Release.config,LessonReviewer,LessonReviewer/LessonReviewer/Web.Release.config,.config,config_infra,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/Web.Release.config,Apps/LessonReviewer/LessonReviewer/Web.Release.config,exact_path_match,high,
LEGACY-00147,Legacy/LessonReviewer/LessonReviewer/Web.config,LessonReviewer,LessonReviewer/LessonReviewer/Web.config,.config,config_infra,applicable,not_applicable,obsolete_filetype,,LessonReviewer/LessonReviewer/appsettings.json,manual_validated_config_map,high,"Legacy .config files; settings in appsettings.json, packages in .csproj"
LEGACY-00148,Legacy/LessonReviewer/LessonReviewer/offline/index.html,LessonReviewer,LessonReviewer/LessonReviewer/offline,.html,ux_page_component,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer/offline/index.html,Apps/LessonReviewer/LessonReviewer/offline/index.html,exact_path_match,high,
LEGACY-00149,Legacy/LessonReviewer/LessonReviewer/packages.config,LessonReviewer,LessonReviewer/LessonReviewer/packages.config,.config,config_infra,applicable,not_applicable,obsolete_filetype,,LessonReviewer/LessonReviewer/LessonReviewer.csproj,manual_validated_package_reference_map,high,"Legacy .config files; settings in appsettings.json, packages in .csproj"
LEGACY-00150,Legacy/LessonReviewer/LessonReviewer.Core/ConfigManager.cs,LessonReviewer,LessonReviewer/LessonReviewer.Core/ConfigManager.cs,.cs,backend_library,applicable,completed,exact_path_match,LessonReviewer/LessonReviewer.Core/ConfigManager.cs,Apps/LessonReviewer/LessonReviewer.Core/ConfigManager.cs,exact_path_match,high,
